sexo;pueblo;n;codigo_comuna;nombre_comuna;codigo_region;nombre_region;año;poblacion_total;orden_region
Hombres;Mapuche;857;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Aymara;16;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Rapa Nui;4;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Lican Antai;0;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Quechua;4;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Colla;2;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Diaguita;10;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Kawésqar;1;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Yagán o Yámana;2;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Otro;2;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Pueblo Ignorado;53;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Mapuche;777;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Aymara;20;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Rapa Nui;9;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Lican Antai;1;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Quechua;3;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Colla;2;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Diaguita;5;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Kawésqar;1;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Yagán o Yámana;1;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Otro;4;7109;San Clemente;7;Maule;2017;44685;9
Mujeres;Pueblo Ignorado;40;7109;San Clemente;7;Maule;2017;44685;9
Hombres;Mapuche;227;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Aymara;3;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Rapa Nui;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Lican Antai;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Quechua;1;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Colla;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Diaguita;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Kawésqar;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Yagán o Yámana;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Otro;0;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Pueblo Ignorado;8;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Mapuche;218;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Aymara;3;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Rapa Nui;2;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Lican Antai;0;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Quechua;0;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Colla;0;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Diaguita;0;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Kawésqar;0;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Yagán o Yámana;0;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Otro;1;7110;San Rafael;7;Maule;2017;9554;9
Mujeres;Pueblo Ignorado;10;7110;San Rafael;7;Maule;2017;9554;9
Hombres;Mapuche;518;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Aymara;7;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Rapa Nui;2;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Lican Antai;1;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Quechua;1;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Colla;2;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Diaguita;3;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Kawésqar;0;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Yagán o Yámana;2;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Otro;0;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Pueblo Ignorado;41;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Mapuche;493;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Aymara;2;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Rapa Nui;2;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Lican Antai;0;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Quechua;0;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Colla;1;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Diaguita;0;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Kawésqar;0;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Yagán o Yámana;1;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Otro;2;7201;Cauquenes;7;Maule;2017;43590;9
Mujeres;Pueblo Ignorado;41;7201;Cauquenes;7;Maule;2017;43590;9
Hombres;Mapuche;112;7202;Chanco;7;Maule;2017;9320;9
Hombres;Aymara;1;7202;Chanco;7;Maule;2017;9320;9
Hombres;Rapa Nui;0;7202;Chanco;7;Maule;2017;9320;9
Hombres;Lican Antai;0;7202;Chanco;7;Maule;2017;9320;9
Hombres;Quechua;1;7202;Chanco;7;Maule;2017;9320;9
Hombres;Colla;0;7202;Chanco;7;Maule;2017;9320;9
Hombres;Diaguita;2;7202;Chanco;7;Maule;2017;9320;9
Hombres;Kawésqar;0;7202;Chanco;7;Maule;2017;9320;9
Hombres;Yagán o Yámana;0;7202;Chanco;7;Maule;2017;9320;9
Hombres;Otro;0;7202;Chanco;7;Maule;2017;9320;9
Hombres;Pueblo Ignorado;11;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Mapuche;116;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Aymara;2;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Rapa Nui;1;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Lican Antai;1;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Quechua;0;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Colla;0;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Diaguita;2;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Kawésqar;0;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Yagán o Yámana;1;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Otro;0;7202;Chanco;7;Maule;2017;9320;9
Mujeres;Pueblo Ignorado;4;7202;Chanco;7;Maule;2017;9320;9
Hombres;Mapuche;119;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Aymara;2;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Rapa Nui;1;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Lican Antai;2;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Quechua;0;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Colla;0;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Diaguita;0;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Kawésqar;3;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Yagán o Yámana;0;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Otro;2;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Pueblo Ignorado;4;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Mapuche;131;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Aymara;1;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Rapa Nui;0;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Lican Antai;5;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Quechua;0;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Colla;0;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Diaguita;0;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Kawésqar;1;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Yagán o Yámana;0;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Otro;1;7203;Pelluhue;7;Maule;2017;7763;9
Mujeres;Pueblo Ignorado;3;7203;Pelluhue;7;Maule;2017;7763;9
Hombres;Mapuche;4186;7301;Curicó;7;Maule;2017;156377;9
Hombres;Aymara;58;7301;Curicó;7;Maule;2017;156377;9
Hombres;Rapa Nui;11;7301;Curicó;7;Maule;2017;156377;9
Hombres;Lican Antai;4;7301;Curicó;7;Maule;2017;156377;9
Hombres;Quechua;33;7301;Curicó;7;Maule;2017;156377;9
Hombres;Colla;4;7301;Curicó;7;Maule;2017;156377;9
Hombres;Diaguita;22;7301;Curicó;7;Maule;2017;156377;9
Hombres;Kawésqar;9;7301;Curicó;7;Maule;2017;156377;9
Hombres;Yagán o Yámana;6;7301;Curicó;7;Maule;2017;156377;9
Hombres;Otro;39;7301;Curicó;7;Maule;2017;156377;9
Hombres;Pueblo Ignorado;211;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Mapuche;4318;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Aymara;77;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Rapa Nui;25;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Lican Antai;2;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Quechua;27;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Colla;13;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Diaguita;24;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Kawésqar;7;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Yagán o Yámana;2;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Otro;34;7301;Curicó;7;Maule;2017;156377;9
Mujeres;Pueblo Ignorado;186;7301;Curicó;7;Maule;2017;156377;9
Hombres;Mapuche;252;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Aymara;0;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Rapa Nui;2;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Lican Antai;0;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Quechua;2;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Colla;6;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Diaguita;0;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Kawésqar;1;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Yagán o Yámana;1;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Otro;1;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Pueblo Ignorado;27;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Mapuche;223;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Aymara;1;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Rapa Nui;1;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Lican Antai;0;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Quechua;0;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Colla;2;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Diaguita;0;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Kawésqar;1;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Yagán o Yámana;0;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Otro;0;7302;Hualañé;7;Maule;2017;10137;9
Mujeres;Pueblo Ignorado;25;7302;Hualañé;7;Maule;2017;10137;9
Hombres;Mapuche;456;7303;Licantén;7;Maule;2017;6939;9
Hombres;Aymara;9;7303;Licantén;7;Maule;2017;6939;9
Hombres;Rapa Nui;1;7303;Licantén;7;Maule;2017;6939;9
Hombres;Lican Antai;0;7303;Licantén;7;Maule;2017;6939;9
Hombres;Quechua;2;7303;Licantén;7;Maule;2017;6939;9
Hombres;Colla;0;7303;Licantén;7;Maule;2017;6939;9
Hombres;Diaguita;1;7303;Licantén;7;Maule;2017;6939;9
Hombres;Kawésqar;0;7303;Licantén;7;Maule;2017;6939;9
Hombres;Yagán o Yámana;0;7303;Licantén;7;Maule;2017;6939;9
Hombres;Otro;0;7303;Licantén;7;Maule;2017;6939;9
Hombres;Pueblo Ignorado;16;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Mapuche;476;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Aymara;6;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Rapa Nui;0;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Lican Antai;0;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Quechua;1;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Colla;1;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Diaguita;1;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Kawésqar;0;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Yagán o Yámana;0;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Otro;1;7303;Licantén;7;Maule;2017;6939;9
Mujeres;Pueblo Ignorado;16;7303;Licantén;7;Maule;2017;6939;9
Hombres;Mapuche;1380;7304;Molina;7;Maule;2017;47723;9
Hombres;Aymara;17;7304;Molina;7;Maule;2017;47723;9
Hombres;Rapa Nui;2;7304;Molina;7;Maule;2017;47723;9
Hombres;Lican Antai;0;7304;Molina;7;Maule;2017;47723;9
Hombres;Quechua;23;7304;Molina;7;Maule;2017;47723;9
Hombres;Colla;4;7304;Molina;7;Maule;2017;47723;9
Hombres;Diaguita;13;7304;Molina;7;Maule;2017;47723;9
Hombres;Kawésqar;3;7304;Molina;7;Maule;2017;47723;9
Hombres;Yagán o Yámana;1;7304;Molina;7;Maule;2017;47723;9
Hombres;Otro;2;7304;Molina;7;Maule;2017;47723;9
Hombres;Pueblo Ignorado;76;7304;Molina;7;Maule;2017;47723;9
Mujeres;Mapuche;1263;7304;Molina;7;Maule;2017;47723;9
Mujeres;Aymara;16;7304;Molina;7;Maule;2017;47723;9
Mujeres;Rapa Nui;6;7304;Molina;7;Maule;2017;47723;9
Mujeres;Lican Antai;0;7304;Molina;7;Maule;2017;47723;9
Mujeres;Quechua;23;7304;Molina;7;Maule;2017;47723;9
Mujeres;Colla;2;7304;Molina;7;Maule;2017;47723;9
Mujeres;Diaguita;7;7304;Molina;7;Maule;2017;47723;9
Mujeres;Kawésqar;0;7304;Molina;7;Maule;2017;47723;9
Mujeres;Yagán o Yámana;1;7304;Molina;7;Maule;2017;47723;9
Mujeres;Otro;4;7304;Molina;7;Maule;2017;47723;9
Mujeres;Pueblo Ignorado;59;7304;Molina;7;Maule;2017;47723;9
Hombres;Mapuche;182;7305;Rauco;7;Maule;2017;10786;9
Hombres;Aymara;4;7305;Rauco;7;Maule;2017;10786;9
Hombres;Rapa Nui;1;7305;Rauco;7;Maule;2017;10786;9
Hombres;Lican Antai;1;7305;Rauco;7;Maule;2017;10786;9
Hombres;Quechua;0;7305;Rauco;7;Maule;2017;10786;9
Hombres;Colla;0;7305;Rauco;7;Maule;2017;10786;9
Hombres;Diaguita;2;7305;Rauco;7;Maule;2017;10786;9
Hombres;Kawésqar;0;7305;Rauco;7;Maule;2017;10786;9
Hombres;Yagán o Yámana;0;7305;Rauco;7;Maule;2017;10786;9
Hombres;Otro;1;7305;Rauco;7;Maule;2017;10786;9
Hombres;Pueblo Ignorado;10;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Mapuche;208;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Aymara;6;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Rapa Nui;1;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Lican Antai;0;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Quechua;1;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Colla;4;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Diaguita;2;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Kawésqar;1;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Yagán o Yámana;0;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Otro;2;7305;Rauco;7;Maule;2017;10786;9
Mujeres;Pueblo Ignorado;6;7305;Rauco;7;Maule;2017;10786;9
Hombres;Mapuche;608;7306;Romeral;7;Maule;2017;15500;9
Hombres;Aymara;5;7306;Romeral;7;Maule;2017;15500;9
Hombres;Rapa Nui;3;7306;Romeral;7;Maule;2017;15500;9
Hombres;Lican Antai;1;7306;Romeral;7;Maule;2017;15500;9
Hombres;Quechua;0;7306;Romeral;7;Maule;2017;15500;9
Hombres;Colla;2;7306;Romeral;7;Maule;2017;15500;9
Hombres;Diaguita;3;7306;Romeral;7;Maule;2017;15500;9
Hombres;Kawésqar;0;7306;Romeral;7;Maule;2017;15500;9
Hombres;Yagán o Yámana;0;7306;Romeral;7;Maule;2017;15500;9
Hombres;Otro;1;7306;Romeral;7;Maule;2017;15500;9
Hombres;Pueblo Ignorado;19;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Mapuche;507;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Aymara;3;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Rapa Nui;1;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Lican Antai;1;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Quechua;2;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Colla;3;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Diaguita;0;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Kawésqar;0;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Yagán o Yámana;0;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Otro;0;7306;Romeral;7;Maule;2017;15500;9
Mujeres;Pueblo Ignorado;19;7306;Romeral;7;Maule;2017;15500;9
Hombres;Mapuche;402;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Aymara;4;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Rapa Nui;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Lican Antai;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Quechua;3;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Colla;2;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Diaguita;0;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Kawésqar;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Yagán o Yámana;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Otro;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Pueblo Ignorado;17;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Mapuche;403;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Aymara;3;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Rapa Nui;0;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Lican Antai;0;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Quechua;0;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Colla;4;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Diaguita;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Kawésqar;0;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Yagán o Yámana;1;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Otro;2;7307;Sagrada Familia;7;Maule;2017;19103;9
Mujeres;Pueblo Ignorado;19;7307;Sagrada Familia;7;Maule;2017;19103;9
Hombres;Mapuche;753;7308;Teno;7;Maule;2017;29855;9
Hombres;Aymara;6;7308;Teno;7;Maule;2017;29855;9
Hombres;Rapa Nui;3;7308;Teno;7;Maule;2017;29855;9
Hombres;Lican Antai;0;7308;Teno;7;Maule;2017;29855;9
Hombres;Quechua;2;7308;Teno;7;Maule;2017;29855;9
Hombres;Colla;1;7308;Teno;7;Maule;2017;29855;9
Hombres;Diaguita;6;7308;Teno;7;Maule;2017;29855;9
Hombres;Kawésqar;0;7308;Teno;7;Maule;2017;29855;9
Hombres;Yagán o Yámana;0;7308;Teno;7;Maule;2017;29855;9
Hombres;Otro;9;7308;Teno;7;Maule;2017;29855;9
Hombres;Pueblo Ignorado;40;7308;Teno;7;Maule;2017;29855;9
Mujeres;Mapuche;640;7308;Teno;7;Maule;2017;29855;9
Mujeres;Aymara;7;7308;Teno;7;Maule;2017;29855;9
Mujeres;Rapa Nui;2;7308;Teno;7;Maule;2017;29855;9
Mujeres;Lican Antai;1;7308;Teno;7;Maule;2017;29855;9
Mujeres;Quechua;2;7308;Teno;7;Maule;2017;29855;9
Mujeres;Colla;1;7308;Teno;7;Maule;2017;29855;9
Mujeres;Diaguita;5;7308;Teno;7;Maule;2017;29855;9
Mujeres;Kawésqar;0;7308;Teno;7;Maule;2017;29855;9
Mujeres;Yagán o Yámana;0;7308;Teno;7;Maule;2017;29855;9
Mujeres;Otro;3;7308;Teno;7;Maule;2017;29855;9
Mujeres;Pueblo Ignorado;30;7308;Teno;7;Maule;2017;29855;9
Hombres;Mapuche;258;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Aymara;1;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Rapa Nui;1;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Lican Antai;0;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Quechua;0;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Colla;0;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Diaguita;0;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Kawésqar;0;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Yagán o Yámana;0;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Otro;2;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Pueblo Ignorado;5;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Mapuche;253;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Aymara;2;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Rapa Nui;0;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Lican Antai;0;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Quechua;1;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Colla;0;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Diaguita;3;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Kawésqar;0;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Yagán o Yámana;0;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Otro;0;7309;Vichuquén;7;Maule;2017;4409;9
Mujeres;Pueblo Ignorado;2;7309;Vichuquén;7;Maule;2017;4409;9
Hombres;Mapuche;1732;7401;Linares;7;Maule;2017;98039;9
Hombres;Aymara;22;7401;Linares;7;Maule;2017;98039;9
Hombres;Rapa Nui;5;7401;Linares;7;Maule;2017;98039;9
Hombres;Lican Antai;3;7401;Linares;7;Maule;2017;98039;9
Hombres;Quechua;6;7401;Linares;7;Maule;2017;98039;9
Hombres;Colla;7;7401;Linares;7;Maule;2017;98039;9
Hombres;Diaguita;13;7401;Linares;7;Maule;2017;98039;9
Hombres;Kawésqar;3;7401;Linares;7;Maule;2017;98039;9
Hombres;Yagán o Yámana;2;7401;Linares;7;Maule;2017;98039;9
Hombres;Otro;20;7401;Linares;7;Maule;2017;98039;9
Hombres;Pueblo Ignorado;100;7401;Linares;7;Maule;2017;98039;9
Mujeres;Mapuche;1798;7401;Linares;7;Maule;2017;98039;9
Mujeres;Aymara;24;7401;Linares;7;Maule;2017;98039;9
Mujeres;Rapa Nui;8;7401;Linares;7;Maule;2017;98039;9
Mujeres;Lican Antai;2;7401;Linares;7;Maule;2017;98039;9
Mujeres;Quechua;5;7401;Linares;7;Maule;2017;98039;9
Mujeres;Colla;2;7401;Linares;7;Maule;2017;98039;9
Mujeres;Diaguita;21;7401;Linares;7;Maule;2017;98039;9
Mujeres;Kawésqar;2;7401;Linares;7;Maule;2017;98039;9
Mujeres;Yagán o Yámana;5;7401;Linares;7;Maule;2017;98039;9
Mujeres;Otro;22;7401;Linares;7;Maule;2017;98039;9
Mujeres;Pueblo Ignorado;85;7401;Linares;7;Maule;2017;98039;9
Hombres;Mapuche;438;7402;Colbún;7;Maule;2017;21704;9
Hombres;Aymara;7;7402;Colbún;7;Maule;2017;21704;9
Hombres;Rapa Nui;1;7402;Colbún;7;Maule;2017;21704;9
Hombres;Lican Antai;2;7402;Colbún;7;Maule;2017;21704;9
Hombres;Quechua;9;7402;Colbún;7;Maule;2017;21704;9
Hombres;Colla;0;7402;Colbún;7;Maule;2017;21704;9
Hombres;Diaguita;7;7402;Colbún;7;Maule;2017;21704;9
Hombres;Kawésqar;3;7402;Colbún;7;Maule;2017;21704;9
Hombres;Yagán o Yámana;0;7402;Colbún;7;Maule;2017;21704;9
Hombres;Otro;1;7402;Colbún;7;Maule;2017;21704;9
Hombres;Pueblo Ignorado;18;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Mapuche;418;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Aymara;6;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Rapa Nui;1;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Lican Antai;2;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Quechua;0;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Colla;2;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Diaguita;5;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Kawésqar;1;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Yagán o Yámana;1;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Otro;0;7402;Colbún;7;Maule;2017;21704;9
Mujeres;Pueblo Ignorado;26;7402;Colbún;7;Maule;2017;21704;9
Hombres;Mapuche;711;7403;Longaví;7;Maule;2017;31924;9
Hombres;Aymara;3;7403;Longaví;7;Maule;2017;31924;9
Hombres;Rapa Nui;2;7403;Longaví;7;Maule;2017;31924;9
Hombres;Lican Antai;3;7403;Longaví;7;Maule;2017;31924;9
Hombres;Quechua;1;7403;Longaví;7;Maule;2017;31924;9
Hombres;Colla;1;7403;Longaví;7;Maule;2017;31924;9
Hombres;Diaguita;3;7403;Longaví;7;Maule;2017;31924;9
Hombres;Kawésqar;0;7403;Longaví;7;Maule;2017;31924;9
Hombres;Yagán o Yámana;0;7403;Longaví;7;Maule;2017;31924;9
Hombres;Otro;10;7403;Longaví;7;Maule;2017;31924;9
Hombres;Pueblo Ignorado;45;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Mapuche;700;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Aymara;5;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Rapa Nui;2;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Lican Antai;3;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Quechua;0;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Colla;1;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Diaguita;5;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Kawésqar;0;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Yagán o Yámana;0;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Otro;2;7403;Longaví;7;Maule;2017;31924;9
Mujeres;Pueblo Ignorado;23;7403;Longaví;7;Maule;2017;31924;9
Hombres;Mapuche;615;7404;Parral;7;Maule;2017;43412;9
Hombres;Aymara;9;7404;Parral;7;Maule;2017;43412;9
Hombres;Rapa Nui;2;7404;Parral;7;Maule;2017;43412;9
Hombres;Lican Antai;1;7404;Parral;7;Maule;2017;43412;9
Hombres;Quechua;8;7404;Parral;7;Maule;2017;43412;9
Hombres;Colla;1;7404;Parral;7;Maule;2017;43412;9
